setid,asin,amazon_url,match_confidence,match_reasons,brand,brand_original,brand_source,product_name,title,labeler,category,dosage_form,contains_zinc_oxide,contains_titanium_dioxide,contains_chemical_filter,is_baby_product,active_ingredient_count,active_ingredients,inactive_count,inactive_ingredients,inactive_source,first_ndc,ndcs,matched_keywords,published_date,spl_version,dailymed_url,fetch_error
74b8eac3-4bc6-430b-b4b9-eabe3280d7af,B07QXWRV14,https://www.amazon.com/Raw-Elements-Sunscreen-Cruelty-Free-Moisturizing/dp/B07QXWRV14/ref=sr_1_115?dib=eyJ2IjoiMSJ9.jSYoDy6OI9PL1Cy6jzR-6jaQ9slS9CO2upNeAqJ_BUVs2C-sI9bH3C-yVIzF2XZZyK4_-83Aub_FcraTFUHv8NgTMrEdN5PWPer82KLdPa1UlqRvpzspK22JHC9MVr5idCdvbO6i_HEtq0VLvirtmgjsbIcP4BTVUJXxtSYE6QtnX8iZ0F6c_V_Qp4rBSR06L98kQucVkv4v2OqgAdYoHZDiPoBhyZd5qcCVyK4GgSvdvkw8W8NHk9FirK8i2SE-QAKx_2CEbmJt-kiq7L1wbykD7Zs7CFfp2UwR1p8HWXk.OtfFOsCBFeqbEqhVgDtw4zowC_P40XUSO730Rc3a9nk&dib_tag=se&keywords=toddler+sunscreen+mineral+zinc+oxide+SPF+50+face+body+lotion+1-3+years+organic&nsdOptOutParam=true&qid=1778019961,HIGH,brand:raw elements|spf:30|form:lotion_cream,Raw Elements,RAW ELEMENTS,title_prefix,RAW ELEMENTS LIP RESCUE 30 BROAD SPECTRUM SPF 30,RAW ELEMENTS LIP RESCUE 30 BROAD SPECTRUM SPF 30 (ZINC OXIDE) CREAM [RAW ELEMENTS LLC],RAW ELEMENTS LLC,sunscreen,cream,TRUE,FALSE,FALSE,TRUE,1,ZINC OXIDE: 227.5 mg in 1 g,8,GREEN TEA LEAF; CANNABIS SATIVA SEED OIL; WHITE WAX; SUNFLOWER OIL; FERRIC OXIDE RED; MANGIFERA INDICA SEED BUTTER; ROSEMARY OIL; TOCOPHEROL,spl_xml,70680-301-01,70680-301-01,raw elements,"Nov 10, 2023",4,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=74b8eac3-4bc6-430b-b4b9-eabe3280d7af,
8aff5517-8b3d-490e-b821-973baea2d079,B07QXWRV14,https://www.amazon.com/Raw-Elements-Sunscreen-Cruelty-Free-Moisturizing/dp/B07QXWRV14/ref=sr_1_115?dib=eyJ2IjoiMSJ9.jSYoDy6OI9PL1Cy6jzR-6jaQ9slS9CO2upNeAqJ_BUVs2C-sI9bH3C-yVIzF2XZZyK4_-83Aub_FcraTFUHv8NgTMrEdN5PWPer82KLdPa1UlqRvpzspK22JHC9MVr5idCdvbO6i_HEtq0VLvirtmgjsbIcP4BTVUJXxtSYE6QtnX8iZ0F6c_V_Qp4rBSR06L98kQucVkv4v2OqgAdYoHZDiPoBhyZd5qcCVyK4GgSvdvkw8W8NHk9FirK8i2SE-QAKx_2CEbmJt-kiq7L1wbykD7Zs7CFfp2UwR1p8HWXk.OtfFOsCBFeqbEqhVgDtw4zowC_P40XUSO730Rc3a9nk&dib_tag=se&keywords=toddler+sunscreen+mineral+zinc+oxide+SPF+50+face+body+lotion+1-3+years+organic&nsdOptOutParam=true&qid=1778019961,HIGH,brand:raw elements|spf:30|form:lotion_cream,Raw Elements,RAW ELEMENTS,title_prefix,RAW ELEMENTS FACIAL MOISTURIZER TINT FORMULA 30 SPF 30 BROAD SPECTRUM,RAW ELEMENTS FACIAL MOISTURIZER TINT FORMULA 30 SPF 30 BROAD SPECTRUM (ZINC OXIDE) CREAM [RAW ELEMENTS LLC],RAW ELEMENTS LLC,sunscreen,cream,TRUE,FALSE,FALSE,TRUE,1,ZINC OXIDE: 230 mg in 1 mL,8,GREEN TEA LEAF; CANNABIS SATIVA SEED OIL; WHITE WAX; SUNFLOWER OIL; FERRIC OXIDE RED; MANGIFERA INDICA SEED BUTTER; ROSEMARY OIL; TOCOPHEROL,spl_xml,70680-304-01,70680-304-01,raw elements,"Nov 10, 2023",4,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=8aff5517-8b3d-490e-b821-973baea2d079,
44867882-d9c1-7389-e063-6294a90a7f77,B0BM5CL6FR,https://www.amazon.com/Alba-Botanica-Sunscreen-Fragrance-Free-Biodegradable/dp/B0BM5CL6FR/ref=sr_1_52?dib=eyJ2IjoiMSJ9.spAUUJR0xZWoihoDhbqLd6opgPwy84ldt0kOTeTEE7VDQ0UlpCOnplcY3C_7lYdZPvBnFfeNOPnSbEr4tRw5GQsS4IK1FLNsbJiN7y_T5Rsno9wl5NMPdnN6c508cZ5h3JAhPKpdPRjPnoOfpaPKY7R63r2zvypuBkxt8UdEsnA-DpMjDUV3-yr0Ua6xzSlOl9Hc8ptKyecCIsHysGkrtCe_UMS8bTSHb1pxVQWW3dmFgsRRm4MNlGOnRkeIfKdPu5v8RIVF6ID90WmZM6_f9y8XRvwt6cdAbkkAHcT0_98.NCRa_fYqKjIXIC6R_MwOSvrW9x2nVJnZJfxobazisK0&dib_tag=se&keywords=kids+sunscreen+mineral+SPF+30+broad+spectrum+water+resistant+gentle+natural+reef+safe+lotion&nsdOptOutParam=true&qid=1778019968&rdc=1,HIGH,brand:alba botanica|spf:30|form:lotion_cream,Alba Botanica,ALBA BOTANICA,title_prefix,ALBA BOTANICA SENSITIVE MINERAL SPF 30,"ALBA BOTANICA SENSITIVE MINERAL SPF 30 (ZINC OXIDE) LOTION [THE HAIN CELESTIAL GROUP, INC.]","THE HAIN CELESTIAL GROUP, INC.",sunscreen,lotion,TRUE,FALSE,FALSE,TRUE,1,ZINC OXIDE: 24.1 g in 100 g,19,BUTYLOCTYL SALICYLATE; VINYLPYRROLIDONE/HEXADECENE COPOLYMER; GLYCERYL STEARATE; ISOAMYL LAURATE; NIACINAMIDE; POLYHYDROXYSTEARIC ACID (2300 MW); SQUALANE; ETHYLHEXYLGLYCERIN; POTASSIUM CETYL PHOSPHATE; WATER; PHENOXYETHANOL; GLYCERIN; .ALPHA.-TOCOPHEROL ACETATE; XANTHAN GUM; ETHYLHEXYL OLIVATE; ALCOHOL; CAPRYLIC/CAPRIC TRIGLYCERIDE; SODIUM PHYTATE; TRIETHOXYCAPRYLYLSILANE,spl_xml,61995-2034-1,61995-2034-1; 61995-2034-2; 61995-2034-3,alba botanica,"Nov 28, 2025",1,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=44867882-d9c1-7389-e063-6294a90a7f77,
f4a02196-288e-1958-e053-2a95a90a5305,B002LMJO5M,https://www.amazon.com/Alba-Botanica-Tropical-Fruit-Sunscreen/dp/B002LMJO5M/ref=sr_1_134?dib=eyJ2IjoiMSJ9.jSYoDy6OI9PL1Cy6jzR-6jaQ9slS9CO2upNeAqJ_BUVs2C-sI9bH3C-yVIzF2XZZyK4_-83Aub_FcraTFUHv8NgTMrEdN5PWPer82KLdPa1UlqRvpzspK22JHC9MVr5idCdvbO6i_HEtq0VLvirtmgjsbIcP4BTVUJXxtSYE6QtnX8iZ0F6c_V_Qp4rBSR06L98kQucVkv4v2OqgAdYoHZDiPoBhyZd5qcCVyK4GgSvdvkw8W8NHk9FirK8i2SE-QAKx_2CEbmJt-kiq7L1wbykD7Zs7CFfp2UwR1p8HWXk.OtfFOsCBFeqbEqhVgDtw4zowC_P40XUSO730Rc3a9nk&dib_tag=se&keywords=toddler+sunscreen+mineral+zinc+oxide+SPF+50+face+body+lotion+1-3+years+organic&nsdOptOutParam=true&qid=1778019961,HIGH,brand:alba botanica|spf:50|form:lotion_cream,Alba Botanica,ALBA BOTANICA SHEER,title_prefix,ALBA BOTANICA SHEER MINERAL SPF50,"ALBA BOTANICA SHEER MINERAL SPF50 (ZINC OXIDE) LOTION [THE HAIN CELESTIAL GROUP, INC.]","THE HAIN CELESTIAL GROUP, INC.",sunscreen,lotion,TRUE,FALSE,FALSE,TRUE,1,ZINC OXIDE: 25 g in 100 g,18,ETHYLHEXYLGLYCERIN; POTASSIUM CETYL PHOSPHATE; WATER; PHENOXYETHANOL; HEXASODIUM PHYTATE; GLYCERIN; .ALPHA.-TOCOPHEROL ACETATE; XANTHAN GUM; ALCOHOL; ETHYLHEXYL OLEATE; BUTYLOCTYL SALICYLATE; VINYLPYRROLIDONE/HEXADECENE COPOLYMER; CAPRYLIC/CAPRIC ACID; GLYCERYL STEARATE SE; ISOAMYL LAURATE; NIACINAMIDE; POLYHYDROXYSTEARIC ACID (2300 MW); SQUALANE,spl_xml,61995-3030-1,61995-3030-1; 61995-3030-2; 61995-3030-3,alba botanica,"Aug 02, 2024",3,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=f4a02196-288e-1958-e053-2a95a90a5305,
f542298a-e9de-7ed0-e053-2995a90a0391,B0BM5CL6FR,https://www.amazon.com/Alba-Botanica-Sunscreen-Fragrance-Free-Biodegradable/dp/B0BM5CL6FR/ref=sr_1_52?dib=eyJ2IjoiMSJ9.spAUUJR0xZWoihoDhbqLd6opgPwy84ldt0kOTeTEE7VDQ0UlpCOnplcY3C_7lYdZPvBnFfeNOPnSbEr4tRw5GQsS4IK1FLNsbJiN7y_T5Rsno9wl5NMPdnN6c508cZ5h3JAhPKpdPRjPnoOfpaPKY7R63r2zvypuBkxt8UdEsnA-DpMjDUV3-yr0Ua6xzSlOl9Hc8ptKyecCIsHysGkrtCe_UMS8bTSHb1pxVQWW3dmFgsRRm4MNlGOnRkeIfKdPu5v8RIVF6ID90WmZM6_f9y8XRvwt6cdAbkkAHcT0_98.NCRa_fYqKjIXIC6R_MwOSvrW9x2nVJnZJfxobazisK0&dib_tag=se&keywords=kids+sunscreen+mineral+SPF+30+broad+spectrum+water+resistant+gentle+natural+reef+safe+lotion&nsdOptOutParam=true&qid=1778019968&rdc=1,HIGH,brand:alba botanica|spf:30|form:lotion_cream|kw:sheer,Alba Botanica,ALBA BOTANICA SHEER,title_prefix,ALBA BOTANICA SHEER MINERAL SPF30,"ALBA BOTANICA SHEER MINERAL SPF30 (ZINC OXIDE) LOTION [THE HAIN CELESTIAL GROUP, INC.]","THE HAIN CELESTIAL GROUP, INC.",sunscreen,lotion,TRUE,FALSE,FALSE,TRUE,1,ZINC OXIDE: 25 g in 100 g,18,ETHYLHEXYLGLYCERIN; POTASSIUM CETYL PHOSPHATE; WATER; PHENOXYETHANOL; HEXASODIUM PHYTATE; GLYCERIN; .ALPHA.-TOCOPHEROL ACETATE; XANTHAN GUM; ALCOHOL; ETHYLHEXYL OLEATE; BUTYLOCTYL SALICYLATE; VINYLPYRROLIDONE/HEXADECENE COPOLYMER; CAPRYLIC/CAPRIC ACID; GLYCERYL STEARATE SE; ISOAMYL LAURATE; NIACINAMIDE; POLYHYDROXYSTEARIC ACID (2300 MW); SQUALANE,spl_xml,61995-3031-1,61995-3031-1; 61995-3031-2; 61995-3031-3,alba botanica,"Feb 23, 2023",1,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=f542298a-e9de-7ed0-e053-2995a90a0391,
638e119f-51c6-59a6-e053-2991aa0aeffa,B0BM5CL6FR,https://www.amazon.com/Alba-Botanica-Sunscreen-Fragrance-Free-Biodegradable/dp/B0BM5CL6FR/ref=sr_1_52?dib=eyJ2IjoiMSJ9.spAUUJR0xZWoihoDhbqLd6opgPwy84ldt0kOTeTEE7VDQ0UlpCOnplcY3C_7lYdZPvBnFfeNOPnSbEr4tRw5GQsS4IK1FLNsbJiN7y_T5Rsno9wl5NMPdnN6c508cZ5h3JAhPKpdPRjPnoOfpaPKY7R63r2zvypuBkxt8UdEsnA-DpMjDUV3-yr0Ua6xzSlOl9Hc8ptKyecCIsHysGkrtCe_UMS8bTSHb1pxVQWW3dmFgsRRm4MNlGOnRkeIfKdPu5v8RIVF6ID90WmZM6_f9y8XRvwt6cdAbkkAHcT0_98.NCRa_fYqKjIXIC6R_MwOSvrW9x2nVJnZJfxobazisK0&dib_tag=se&keywords=kids+sunscreen+mineral+SPF+30+broad+spectrum+water+resistant+gentle+natural+reef+safe+lotion&nsdOptOutParam=true&qid=1778019968&rdc=1,HIGH,brand:alba botanica|spf:30|form:lotion_cream,Alba Botanica,ALBA BOTANICA,title_prefix,ALBA BOTANICA MINERAL SUNSCREEN FF SPF30,"ALBA BOTANICA MINERAL SUNSCREEN FF SPF30 (ZINC OXIDE, TITANIUM DIOXIDE) CREAM [THE HAIN CELESTIAL GROUP, INC.]","THE HAIN CELESTIAL GROUP, INC.",sunscreen,cream,TRUE,TRUE,FALSE,TRUE,2,ZINC OXIDE: 14.5 g in 100 g; TITANIUM DIOXIDE: 2 g in 100 g,22,"SORBITAN SESQUIOLEATE; GLYCERIN; DIMETHICONE; PHENOXYETHANOL; SHEA BUTTER; POLYGLYCERYL-3 RICINOLEATE; .ALPHA.-TOCOPHEROL ACETATE; ALCOHOL; SILICON DIOXIDE; WATER; MEDIUM-CHAIN TRIGLYCERIDES; ETHYLHEXYL PALMITATE; GLYCERYL ISOSTEARATE; ALOE; CALENDULA OFFICINALIS FLOWER; MAGNESIUM SULFATE, UNSPECIFIED FORM; POLYHYDROXYSTEARIC ACID (2300 MW); SODIUM CHLORIDE; CHAMOMILE; SUNFLOWER OIL; GRAPE SEED OIL; BENZYL ALCOHOL",spl_xml,61995-2089-6,61995-2089-6,alba botanica,"Feb 08, 2021",3,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=638e119f-51c6-59a6-e053-2991aa0aeffa,
e991aa10-d210-3ba4-e053-2a95a90af7cc,B0G5V93FW5,https://www.amazon.com/Aveeno-Baby-Moisturizer-Broad-Spectrum-Fragrance-Free/dp/B0G5V93FW5/ref=sr_1_25?dib=eyJ2IjoiMSJ9.v8W8su3z-BD3cYaDgyqrx-i5sqsY5wIEwEJEQid0zB6wd0oemCwiyJWD-yxl8N_gTvpTXwaegOy3dwTPddSgBltTRXJn0dDMuu65EmsaeGn-Y0NpMoyyg87I6mL8AXSZGUJvrGL0pDcbafSN-NX44zMU705zW2QdcyoiFLWZYrQ-QFtV53_4ineyp3TDolEZhxmno14Tpp9JBELufwqrVHpoCUBI8c4uhYQCZDFCEDsFMhVKemlvwZkKaNY4idUSsJyTZ8JjpnRk9ik0dvGPLQBulPw5WRB1S80s2Qubzns.dMwfeCvkhL7NluCmZmt263yodPaIfARf3H9NgFZHqV0&dib_tag=se&keywords=infant+sun+cream+mineral+zinc+oxide+0-6+months+pediatrician+sensitive&nsdOptOutParam=true&qid=1778019955&sr=8-25,HIGH,"brand:aveeno|spf:30|form:lotion_cream|kw:face,protect",Aveeno,AVEENO PROTECT PLUS SOOTHE,title_prefix,AVEENO PROTECT PLUS SOOTHE FACE MINERAL SUNSCREEN SPF 30,"AVEENO PROTECT PLUS SOOTHE FACE MINERAL SUNSCREEN SPF 30 (TITANIUM DIOXIDE, ZINC OXIDE) LOTION [KENVUE BRANDS LLC]",KENVUE BRANDS LLC,sunscreen,lotion,TRUE,TRUE,FALSE,TRUE,2,TITANIUM DIOXIDE: 66 mg in 1 mL; ZINC OXIDE: 180 mg in 1 mL,28,STEARIC ACID; SILICON DIOXIDE; ETHYLHEXYL METHOXYCRYLENE; DIMETHICONE; TRISILOXANE; NEOPENTYL GLYCOL DIHEPTANOATE; WATER; ISOHEXADECANE; PEG-100 STEARATE; DOCOSANOL; CALCIUM SODIUM BOROSILICATE; ALUMINUM HYDROXIDE; OAT; EDETATE DISODIUM ANHYDROUS; BUTYL METHACRYLATE/METHYL METHACRYLATE/METHACRYLIC ACID/STYRENE CROSSPOLYMER; POLYESTER-7; PHENOXYETHANOL; GLYCERIN; .ALPHA.-TOCOPHEROL ACETATE; ALKYL (C12-15) BENZOATE; CAPRYLYL TRISILOXANE; GLYCERYL MONOSTEARATE; XANTHAN GUM; CAPRYLYL GLYCOL; ETHYLHEXYLGLYCERIN; BUTYLOCTYL SALICYLATE; VINYLPYRROLIDONE/HEXADECENE COPOLYMER; TRIETHOXYCAPRYLYLSILANE,spl_xml,69968-0786-2,69968-0786-2,aveeno,"Jun 09, 2025",5,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=e991aa10-d210-3ba4-e053-2a95a90af7cc,
4ee39bbf-b7d7-8f87-e063-6294a90a2539,B0BG1RDVP3,https://www.amazon.com/Neutrogena-Water-Resistant-Broad-Spectrum-Lightweight-Oxybenzone-Free/dp/B0BG1RDVP3/ref=sr_1_39?dib=eyJ2IjoiMSJ9.F-FFKLgP5lveUbk86xHoO0mMSbpyR_bqnNeqITvc7dPkAYNqDegu5gTtaH_kwH0-lQ2oMsCarLXrb5FfdCmoBgMJawmhD4lk4cqo2fnyW0oq2WPahsGere2SZmBdbQm6rm4z0ja4wIpcv6KPjm2sqRpl-JbTkuXpA5R208uxnHzPmzhXLaJToscCJ_ACtLkOnHhJ3sjneIhSp4n5QXlsuSKG9C4Eo0pKqcxIXjbSPaya8Yr05SIPksAKNn22Z9WNgZ8YldxFCNFwcATK7qsWIdx8-YDsisfLzYRo8kdCzyQ.ae7DA2f_cDd1vFz9t553lzcJ8ti7CZYSS3Y_Wsn_Pgc&dib_tag=se&keywords=kids+sunscreen+mineral+SPF+30+broad+spectrum+water+resistant+gentle+natural+reef+safe+lotion&nsdOptOutParam=true&qid=1778019961&sr=8-39,HIGH,brand:neutrogena|spf:30|form:lotion_cream|kw:face,Neutrogena,ACUPAC PACKAGING,title_prefix,NEUTROGENA MINERAL UV TINT FACE MEDIUM DEEP SPF 30,"NEUTROGENA MINERAL UV TINT FACE MEDIUM DEEP SPF 30 (TITANIUM DIOXIDE, ZINC OXIDE) LOTION [ACUPAC PACKAGING, INC]","ACUPAC PACKAGING, INC",sunscreen,lotion,TRUE,TRUE,FALSE,TRUE,2,ZINC OXIDE: 216 mg in 1 mL; TITANIUM DIOXIDE: 32 mg in 1 mL,19,WATER; ISOHEXADECANE; DIMETHICONE; ISOPROPYL PALMITATE; CETYL PEG/PPG-10/1 DIMETHICONE (HLB 5); ALKYL (C12-15) BENZOATE; SODIUM CHLORIDE; PHENOXYETHANOL; ETHYLHEXYLGLYCERIN; ALUMINUM HYDROXIDE; XANTHAN GUM; FERRIC OXIDE RED; STEARIC ACID; TRIETHOXYCAPRYLYLSILANE; .ALPHA.-TOCOPHEROL ACETATE; DICAPRYLYL CARBONATE; ISONONYL ISONONANOATE; SORBITAN SESQUIOLEATE; DIMETHICONE CROSSPOLYMER (450000 MPA.S AT 12% IN CYCLOPENTASILOXANE),spl_xml,52328-304-02,52328-304-02,neutrogena,"Apr 27, 2026",1,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4ee39bbf-b7d7-8f87-e063-6294a90a2539,
4ef4a822-a7ab-b374-e063-6394a90a8508,B0BG1RDVP3,https://www.amazon.com/Neutrogena-Water-Resistant-Broad-Spectrum-Lightweight-Oxybenzone-Free/dp/B0BG1RDVP3/ref=sr_1_39?dib=eyJ2IjoiMSJ9.F-FFKLgP5lveUbk86xHoO0mMSbpyR_bqnNeqITvc7dPkAYNqDegu5gTtaH_kwH0-lQ2oMsCarLXrb5FfdCmoBgMJawmhD4lk4cqo2fnyW0oq2WPahsGere2SZmBdbQm6rm4z0ja4wIpcv6KPjm2sqRpl-JbTkuXpA5R208uxnHzPmzhXLaJToscCJ_ACtLkOnHhJ3sjneIhSp4n5QXlsuSKG9C4Eo0pKqcxIXjbSPaya8Yr05SIPksAKNn22Z9WNgZ8YldxFCNFwcATK7qsWIdx8-YDsisfLzYRo8kdCzyQ.ae7DA2f_cDd1vFz9t553lzcJ8ti7CZYSS3Y_Wsn_Pgc&dib_tag=se&keywords=kids+sunscreen+mineral+SPF+30+broad+spectrum+water+resistant+gentle+natural+reef+safe+lotion&nsdOptOutParam=true&qid=1778019961&sr=8-39,HIGH,brand:neutrogena|spf:30|form:lotion_cream|kw:face,Neutrogena,ACUPAC PACKAGING,title_prefix,NEUTROGENA MINERAL UV TINT FACE LIGHT SPF 30,"NEUTROGENA MINERAL UV TINT FACE LIGHT SPF 30 (TITANIUM DIOXIDE, ZINC OXIDE) LOTION [ACUPAC PACKAGING, INC.]","ACUPAC PACKAGING, INC.",sunscreen,lotion,TRUE,TRUE,FALSE,TRUE,2,TITANIUM DIOXIDE: 32 mg in 1 mL; ZINC OXIDE: 216 mg in 1 mL,19,WATER; ISOHEXADECANE; DIMETHICONE; ISOPROPYL PALMITATE; CETYL PEG/PPG-10/1 DIMETHICONE (HLB 5); ALKYL (C12-15) BENZOATE; SODIUM CHLORIDE; PHENOXYETHANOL; ETHYLHEXYLGLYCERIN; ALUMINUM HYDROXIDE; XANTHAN GUM; FERRIC OXIDE RED; STEARIC ACID; TRIETHOXYCAPRYLYLSILANE; .ALPHA.-TOCOPHEROL ACETATE; DICAPRYLYL CARBONATE; ISONONYL ISONONANOATE; SORBITAN SESQUIOLEATE; DIMETHICONE CROSSPOLYMER (450000 MPA.S AT 12% IN CYCLOPENTASILOXANE),spl_xml,52328-305-02,52328-305-02,neutrogena,"Apr 27, 2026",1,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4ef4a822-a7ab-b374-e063-6394a90a8508,
4ef430e8-cdc8-2897-e063-6394a90a3ac7,B0BG1RDVP3,https://www.amazon.com/Neutrogena-Water-Resistant-Broad-Spectrum-Lightweight-Oxybenzone-Free/dp/B0BG1RDVP3/ref=sr_1_39?dib=eyJ2IjoiMSJ9.F-FFKLgP5lveUbk86xHoO0mMSbpyR_bqnNeqITvc7dPkAYNqDegu5gTtaH_kwH0-lQ2oMsCarLXrb5FfdCmoBgMJawmhD4lk4cqo2fnyW0oq2WPahsGere2SZmBdbQm6rm4z0ja4wIpcv6KPjm2sqRpl-JbTkuXpA5R208uxnHzPmzhXLaJToscCJ_ACtLkOnHhJ3sjneIhSp4n5QXlsuSKG9C4Eo0pKqcxIXjbSPaya8Yr05SIPksAKNn22Z9WNgZ8YldxFCNFwcATK7qsWIdx8-YDsisfLzYRo8kdCzyQ.ae7DA2f_cDd1vFz9t553lzcJ8ti7CZYSS3Y_Wsn_Pgc&dib_tag=se&keywords=kids+sunscreen+mineral+SPF+30+broad+spectrum+water+resistant+gentle+natural+reef+safe+lotion&nsdOptOutParam=true&qid=1778019961&sr=8-39,HIGH,brand:neutrogena|spf:30|form:lotion_cream|kw:face,Neutrogena,ACUPAC PACKAGING,title_prefix,NEUTROGENA MINERAL UV TINT FACE DEEP SPF 30,"NEUTROGENA MINERAL UV TINT FACE DEEP SPF 30 (TITANIUM DIOXIDE, ZINC OXIDE) LOTION [ACUPAC PACKAGING, INC.]","ACUPAC PACKAGING, INC.",sunscreen,lotion,TRUE,TRUE,FALSE,TRUE,2,ZINC OXIDE: 216 mg in 1 mL; TITANIUM DIOXIDE: 32 mg in 1 mL,19,WATER; ISOHEXADECANE; DIMETHICONE; ISOPROPYL PALMITATE; CETYL PEG/PPG-10/1 DIMETHICONE (HLB 5); ALKYL (C12-15) BENZOATE; SODIUM CHLORIDE; PHENOXYETHANOL; ETHYLHEXYLGLYCERIN; ALUMINUM HYDROXIDE; XANTHAN GUM; FERRIC OXIDE RED; STEARIC ACID; TRIETHOXYCAPRYLYLSILANE; .ALPHA.-TOCOPHEROL ACETATE; DICAPRYLYL CARBONATE; ISONONYL ISONONANOATE; SORBITAN SESQUIOLEATE; DIMETHICONE CROSSPOLYMER (450000 MPA.S AT 12% IN CYCLOPENTASILOXANE),spl_xml,52328-302-02,52328-302-02,neutrogena,"Apr 27, 2026",1,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4ef430e8-cdc8-2897-e063-6394a90a3ac7,
4ef4d44e-3421-535f-e063-6294a90a2fea,B0BG1RDVP3,https://www.amazon.com/Neutrogena-Water-Resistant-Broad-Spectrum-Lightweight-Oxybenzone-Free/dp/B0BG1RDVP3/ref=sr_1_39?dib=eyJ2IjoiMSJ9.F-FFKLgP5lveUbk86xHoO0mMSbpyR_bqnNeqITvc7dPkAYNqDegu5gTtaH_kwH0-lQ2oMsCarLXrb5FfdCmoBgMJawmhD4lk4cqo2fnyW0oq2WPahsGere2SZmBdbQm6rm4z0ja4wIpcv6KPjm2sqRpl-JbTkuXpA5R208uxnHzPmzhXLaJToscCJ_ACtLkOnHhJ3sjneIhSp4n5QXlsuSKG9C4Eo0pKqcxIXjbSPaya8Yr05SIPksAKNn22Z9WNgZ8YldxFCNFwcATK7qsWIdx8-YDsisfLzYRo8kdCzyQ.ae7DA2f_cDd1vFz9t553lzcJ8ti7CZYSS3Y_Wsn_Pgc&dib_tag=se&keywords=kids+sunscreen+mineral+SPF+30+broad+spectrum+water+resistant+gentle+natural+reef+safe+lotion&nsdOptOutParam=true&qid=1778019961&sr=8-39,HIGH,brand:neutrogena|spf:30|form:lotion_cream|kw:face,Neutrogena,ACUPAC PACKAGING,title_prefix,NEUTROGENA MINERAL UV TINT FACE MEDIUM SPF 30,"NEUTROGENA MINERAL UV TINT FACE MEDIUM SPF 30 (TITANIUM DIOXIDE, ZINC OXIDE) LOTION [ACUPAC PACKAGING, INC.]","ACUPAC PACKAGING, INC.",sunscreen,lotion,TRUE,TRUE,FALSE,TRUE,2,ZINC OXIDE: 216 mg in 1 mL; TITANIUM DIOXIDE: 32 mg in 1 mL,19,WATER; ISOHEXADECANE; DIMETHICONE; ISOPROPYL PALMITATE; CETYL PEG/PPG-10/1 DIMETHICONE (HLB 5); ALKYL (C12-15) BENZOATE; SODIUM CHLORIDE; PHENOXYETHANOL; ETHYLHEXYLGLYCERIN; ALUMINUM HYDROXIDE; XANTHAN GUM; FERRIC OXIDE RED; STEARIC ACID; TRIETHOXYCAPRYLYLSILANE; .ALPHA.-TOCOPHEROL ACETATE; DICAPRYLYL CARBONATE; ISONONYL ISONONANOATE; SORBITAN SESQUIOLEATE; DIMETHICONE CROSSPOLYMER (450000 MPA.S AT 12% IN CYCLOPENTASILOXANE),spl_xml,52328-303-02,52328-303-02,neutrogena,"Apr 27, 2026",1,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4ef4d44e-3421-535f-e063-6294a90a2fea,
